ano,id_municipio,sigla_uf,populacao_atendida_agua,populacao_atentida_esgoto,populacao_urbana,populacao_urbana_residente_agua,populacao_urbana_atendida_agua,populacao_urbana_atendida_agua_ibge,populacao_urbana_residente_esgoto,populacao_urbana_atendida_esgoto,populacao_urbana_residente_esgoto_ibge,extensao_rede_agua,extensao_rede_esgoto,quantidade_sede_municipal_agua,quantidade_sede_municipal_esgoto,quantidade_localidade_agua,quantidade_localidade_esgoto,quantidade_ligacao_ativa_agua,quantidade_ligacao_ativa_esgoto,quantidade_ligacao_total_agua,quantidade_ligacao_total_esgoto,quantidade_economia_ativa_agua,quantidade_economia_ativa_esgoto,quantidade_ligacao_micromedia_ativa_agua,quantidade_economia_residencial_ativa_agua,quantidade_economia_residencial_ativa_esgoto,quantidade_economia_micromedida_ativa_agua,quantidade_economia_residencial_micromedida_ativa_agua,volume_agua_produzido,volume_agua_tratada_eta,volume_agua_micromedido,volume_agua_consumido,volume_agua_faturado,volume_agua_macromedido,volume_agua_tratada_desinfeccao,volume_agua_bruta_exportado,volume_agua_tratada_importado,volume_agua_tratada_exportado,volume_agua_micromedido_economia_ativa,volume_servico_agua,volume_agua_fluoretada,consumo_eletrico_sistemas_agua,volume_esgoto_coletado,volume_esgoto_tratado,volume_esgoto_faturado,volume_esgoto_bruto_exportado,volume_esgoto_bruto_importado,volume_esgoto_importado,volume_esgoto_bruto_exportado_tratamento_importador,consumo_eletrico_sistemas_esgoto,indice_agua_ligacao,indice_hidrometracao,indice_macromedicao_volume_disponibilizado,indice_macromedicao,indice_perda_faturamento,indice_micromedido_economia,indice_coleta_esgoto,indice_tratamento_esgoto,indice_consumo_agua_faturado,indice_extensao_agua_ligacao,indice_extensao_esgoto_ligacao,indice_consumo_agua_per_capita,indice_atendimento_urbano_agua,indice_atendimento_agua_esgoto,indice_volume_agua_economia,indice_faturamento_agua,indice_participacao_economia_agua,indice_micromedicao_relativo_agua,indice_esgotamento_agua_consumida,indice_atendimento_esgoto_esgoto,indice_perda_distribuicao_agua,indice_perda_linear_agua,indice_perda_ligacao_agua,indice_consumo_agua,indice_consumo_medio_agua,indice_atendimento_total_agua,indice_atendimento_esgoto_agua,indice_fluoretacao_agua,indice_consumo_energia_agua,indice_consumo_energia_esgoto,receita_operacional_direta,receita_operacional_direta_agua,receita_operacional_direta_esgoto,receita_operacional_indireta,receita_operacional_direta_agua_exportada,receita_operacional,receita_operacional_direta_esgoto_importado,arrecadacao_total,credito_areceber,despesa_pessoal,quantidade_empregado,despesa_produto_quimico,despesa_energia,despesa_servico_terceiro,despesa_exploracao,despesas_juros_divida,despesa_total_servico,despesa_ativo,despesa_agua_importada,despesa_fiscal,despesa_fiscal_nao_computada,despesa_exploracao_outro,despesa_servico_outro,despesa_amortizacao_divida,despesas_juros_divida_excecao,despesa_divida_variacao,despesa_divida_total,despesa_esgoto_exportado,despesa_capitalizavel_municipio,despesa_capitalizavel_estado,despesa_capitalizavel_prestador,investimento_agua_prestador,investimento_esgoto_prestador,investimento_outro_prestador,investimento_recurso_proprio_prestador,investimento_recurso_oneroso_prestador,investimento_recurso_nao_oneroso_prestador,investimento_total_prestador,investimento_agua_municipio,investimento_esgoto_municipio,investimento_outro_municipio,investimento_recurso_proprio_municipio,investimento_recurso_oneroso_municipio,investimento_recurso_nao_oneroso_municipio,investimento_total_municipio,investimento_agua_estado,investimento_esgoto_estado,investimento_outro_estado,investimento_recurso_proprio_estado,investimento_recurso_oneroso_estado,investimento_recurso_nao_oneroso_estado,investimento_total_estado
2003,3302403,RJ,103963,,137181,137181,103963,144207,,,,266,,1,,1,,26137,,27552,,34708,,16820,31220,,24026,20764,11482,11482,6250,9211,9211,0,0,0,0,0,4995,598,0,2303,,,,,,,,,"1,32","60,43","57,42",0,"15,37","22,5",,,"22,8","10,2",,"255,8","75,8",,"28,5","84,63","89,64","67,85",,,"15,37","17,23","180,13","84,63","22,8","72,09",,0,"0,2",,15072247,15072247,,50,0,15072297,,10990698,8580711,15184697,204,166333,960793,1054782,21424764,0,28282994,4075249,0,1874341,0,2183818,2782981,0,0,0,,,,,136016,4276217,0,0,0,0,4276217,4412233,,,,,,,,,,,,,,
2002,3302908,RJ,14176,,20869,20869,14176,24840,,,,37,,1,,0,,3944,,3978,,4537,,3625,4257,,4436,4159,1921,1684,940,975,975,0,236,0,0,0,853,88,,,,,,,,,,,"1,19","91,2","51,28",0,"46,81","19,5",,,"19,7","10,3",,"208,4","67,9",,"38,8","53,19","93,38","96,41",,,"46,81","63,53","675,97","53,19","19,7","57,07",,,,,1571908,1571908,,7575,0,1579483,,761466,875624,482383,22,20810,96809,104755,920087,0,2237521,533258,0,144974,0,70356,759841,0,0,0,,,,,24335,0,0,0,0,0,0,24335,,,,,,,,,,,,,,
2003,3304003,RJ,18835,,18835,18835,18835,23054,,,,48,,1,,5,,5433,,5905,,6087,,4496,5832,,5080,4839,2437,2321,1209,1467,1467,0,116,0,0,0,1127,122,0,804,,,,,,,,,"1,12","79,89","52,22",0,"36,63","20,2",,,"20,4","8,6",,"216,4",100,,"33,9","63,37","94,46","82,41",,,"36,63","48,4","434,54","63,37","20,4","81,7",,0,"0,33",,2007631,2007631,,7,0,2007638,,1085787,1504863,2158609,29,29171,168501,184985,3252976,0,4455755,714707,0,328717,0,382993,488072,0,0,0,,,,,23854,0,0,0,0,0,0,23854,,,,,,,,,,,,,,
2002,3304524,RJ,10739,,38185,38185,10739,40248,,,,38,,1,,0,,2616,,2616,,3354,,1774,3225,,2517,2400,1345,1345,485,831,831,0,0,0,0,0,447,17,,,,,,,,,,,"1,31","69,13","36,52",0,"37,42","16,1",,,"20,7","14,5",,212,"28,1",,"33,4","62,58","96,15","58,36",,,"37,42","35,83","530,65","62,58","20,7","26,68",,,,,133418,133418,,643,0,134061,,2403,652770,262856,13,15514,72170,78094,589160,0,1571294,397539,0,108077,0,52449,566453,0,0,0,,,,,18142,0,0,0,0,0,0,18142,,,,,,,,,,,,,,
2003,3304755,RJ,14033,,20349,20349,14033,43544,,,,13,,1,,5,,4103,,4403,,4364,,3068,4214,,3311,3185,1775,184,804,1058,1058,0,1591,0,0,0,762,10,0,0,,,,,,,,,"1,07","72,02","45,55",0,"40,06","20,6",,,"20,4","3,1",,211,69,,"34,2","59,94","95,5","75,99",,,"40,06",149,"477,74","59,94","20,4","32,23",,0,0,,1545180,1545180,,5,0,1545185,,456998,1078893,1637565,22,20914,120805,132623,2422158,0,3284475,512400,0,235670,0,274581,349917,0,0,0,,,,,17102,0,0,0,0,0,0,17102,,,,,,,,,,,,,,
2004,3305703,RJ,3536,,2435,2435,3536,14791,,,,8,,1,,0,,990,,1105,,1133,,988,1062,,1133,1062,248,248,"244,66","247,09","247,09",0,0,0,0,0,"228,57","11,99",0,224,,,,,,,,,"1,15","99,85","103,67",0,"-4,69","18,1",,,"18,2","7,3",,"228,3",100,,"18,3","104,69","93,45","99,02",,,"-4,69","-3,79","-30,85","104,69","18,2","23,91",,0,"0,9",,"311408,27","311408,27",,"1776,43",0,"313184,7",,"211208,43","585171,68","238877,01",3,"10469,65","58822,23","79665,26","531165,8",0,"739380,19","136493,37",0,52946,0,"90385,63",71721,0,0,0,,,,,"9492,21",0,0,0,0,0,0,"9492,21",,,,,,,,,,,,,,
2021,3300902,RJ,11284,,11821,11821,11284,15521,11821,,15521,66,,1,1,5,1,4152,,4152,,4534,,4141,4233,,4523,4224,"979,36","950,52","698,47","808,47","966,51",0,"8,04",0,0,0,"533,83",0,0,"481,78",0,0,0,0,0,0,0,0,"1,09","98,61","71,32",0,"1,31","13,2",0,,18,"15,5","23,33","197,4","95,5",,"18,2","98,69","93,44","86,39",0,,"17,45","7,09","114,17","82,55",15,"72,7",,0,"0,49",,"5290045,65","5290045,65",0,"14273,29",0,"5304318,93",0,"4368041,48","923421,13","1398111,09",17,0,"488013,7","571168,25","2707180,17","28251,21","4276731,64","1541300,26",0,"204689,92",0,"45197,21",0,"46241,25","28251,21",0,"74492,46",0,0,0,0,"107675,56",0,0,"107675,56",0,0,"107675,56",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3303708,RJ,38622,,39176,39176,38622,44518,,,,169,,1,,3,,11909,,12361,,14872,,11781,13992,,14708,13852,4988,4988,"2085,6","2572,56","3208,33",0,0,0,105,0,"1936,98",0,0,"753,42",,,,,,,,,"1,25","98,26","40,95",0,"37,01",12,,,"18,1","13,6",,"181,7","98,6",,"28,7","62,99","94,25","81,07",,,"49,49","41,85","581,89","50,51","14,5","86,76",,0,"0,15",,"17262621,16","17262621,16",,"23944,38",0,"17286565,54",,"13341777,43","3225424,14","3526015,88",27,"122756,4","799838,6","8196012,26","14189377,3","138174,59","18916187,78","4588635,89","583922,9","827171,55",0,"133659,71",0,"425800,7","138174,59",0,"563975,29",,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2013,3302106,RJ,19524,,17304,17304,14772,22870,,,,83,,1,,5,,6114,,6957,,7445,,5720,6923,,6515,6136,3556,3490,1359,2498,2539,0,57,0,62,0,1203,0,0,1310,,,,,,,,,"1,22","91,56","37,56",0,"29,82","17,4",,,"28,4",12,,"350,5","85,4",,"40,5","70,18","92,99","54,4",,,"30,96","37,19","501,88","69,04",28,"85,37",,0,"0,36",,"7474476,08","7474476,08",,"4000,06",0,"7478476,14",,"6214410,94","1719621,54","4116957,8",34,"99536,83","243869,28","560191,8","5774815,33","377849,45","8477214,6","1755002,67","1777,63","706680,33","498206,49","45801,66","71340,66","690238,16","377288,85","560,6","1068087,61",,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,101024,101024,0,0,101024
2012,3305901,RJ,2694,,4798,4798,1252,10327,,,,7,,1,,0,,782,,805,,921,,45,874,,68,58,323,323,14,164,164,0,0,0,0,0,10,0,323,674,,,,,,,,,"1,18","5,45","4,33",0,"49,23","17,2",,,"14,9","8,1",,"166,8","26,1",,"29,3","50,77","95,05","8,54",,,"49,23","67,02","558,48","50,77","14,9","26,09",,100,"2,09",,"651462,24","651462,24",,"436,44",0,"651898,68",,"517244,56","253175,97","767748,33",7,"7654,29","130957,71","79543,21","1097239,62","54443,44","1503806,05","285266,45","59,08","101292,56","61004,08","9984,44","5852,46","71706,25","54187,65","255,79","126149,69",,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,314,314,0,0,314
2012,3306156,RJ,5788,,5940,5940,3537,9720,,,,17,,1,,0,,1625,,1773,,1884,,802,1820,,859,814,466,466,200,376,226,0,0,0,0,0,173,0,0,277,,,,,,,,,"1,16","49,02","42,92",0,"51,5","19,5",,,10,"9,6",,178,"59,6",,"20,6","48,5","96,6","53,19",,,"19,31","14,5","151,74","80,69","16,6","59,55",,0,"0,59",,710879,710879,,"476,24",0,"711355,24",,"567015,96","276266,93",658070,6,"11040,58","53830,66","86797,96","931229,71","63693,04","1406869,23","333731,44","64,47","110530,96","71368,29","10895,08","6846,75","83888,69","63393,8","299,24","147581,73",,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,1572,1572,0,0,1572
2009,3301504,RJ,18741,,19255,19255,18741,19902,,,,70,,1,,0,,5156,,5410,,6679,,5155,6247,,6678,6247,3434,3148,1306,2557,2557,0,286,0,0,1244,1200,0,3148,369,,,,,,,,,"1,29","99,99","59,63","-56,8","25,54","16,5",,,"16,6","13,1",,"192,5","97,3",,"27,7","74,46","93,1","99,47",,,"25,54","34,32","472,1","74,46","16,6","94,17",,"91,67","0,11",,2757472,2757472,,"2660,9",0,"2760132,9",,5091059,2953516,"1523738,8",34,"79910,84","379329,78","567566,59",3185462,"677920,39","6838836,67","1755942,38","480,21","634435,78","491187,04",0,"728324,86","201818,75","647527,18","30393,21","879739,14",,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,"48858,45","48858,45",0,0,"48858,45"
2011,3304805,RJ,28043,,29725,29725,22169,37601,,,,44,,1,,0,,8457,,8768,,10456,,7111,9570,,8758,8140,4086,4086,1699,2028,1972,0,0,0,0,0,1537,0,0,1922,,,,,,,,,"1,25","84,06","41,58",0,"51,74","16,3",,,"15,8",5,,"202,9","74,6",,"32,6","48,26","89,55","83,78",,,"50,37","129,62","674,24","49,63","16,2","74,58",,0,"0,47",,"6550646,81","6550646,81",,"3341,77",0,"6553988,58",,"5379675,17","4903858,65","2574501,38",45,"107455,23","579121,7","1002708,95","4714615,53","1547820,42","11141426,84","921662,93","763,58","450065,32","7455,45",0,"3949872,51","6826550,32","834086,76","713733,66","8374370,74",,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,"25646,86","25646,86",0,0,"25646,86"
2008,3305752,RJ,3962,,26819,26819,3962,30139,,,,13,,1,,0,,1016,,1264,,1210,,304,1132,,403,332,858,858,79,308,308,0,0,0,0,0,63,0,0,125,,,,,,,,,"1,18","28,52","9,21",0,"64,1","17,9",,,22,"10,5",,"219,8","14,8",,"61,4","35,9","93,82","25,65",,,"64,1","115,91","1532,13","35,9",22,"13,15",,0,"0,15",,745977,745977,,0,0,745977,,151336,594641,0,0,14647,69687,102048,299020,108137,843139,336887,0,112638,47298,,51797,6780,41987,66150,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2007,3306206,RJ,30278,,21243,21243,30278,32495,,,,"117,64",,1,,0,,7286,,8223,,9619,,6477,9120,,8607,8139,"4115,44","3878,92","1904,57","2242,2","2242,2",0,"236,52",0,0,0,"1772,72",0,0,"3478,87",,,,,,,,,"1,32","88,41","46,28",0,"45,52",19,,,"19,9","14,7",,"207,6",100,,"36,5","54,48","94,9","84,94",,,"45,52","43,63","721,92","54,48","19,9","93,18",,0,"0,85",,"2938287,02","2938287,02",,"16115,88",0,"2954402,9",,"3172497,99","4084846,52","4243917,14",46,"107492,9","614518,85","718263,77","7832259,72","746726,15","10760832,36","2120333,19",0,"740683,09","61513,3","1407383,97",0,"52322,07","508084,59","238641,56",,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2002,3300506,RJ,10163,,11529,11529,10163,23076,,,,24,,1,,0,,2193,,2197,,3573,,1918,3052,,3573,3052,1878,774,781,782,782,0,1104,0,0,0,623,41,,,,,,,,,,,"1,76","93,13","42,51",0,"57,43","18,5",,,"18,5","11,2",,"215,8","88,2",,"44,5","42,57","84,79","99,87",,,"57,43","120,43","1443,4","42,57","18,5","44,04",,,,,679434,679434,,3274,0,682708,,679596,639122,235821,10,15190,70661,76461,555303,0,1516904,389227,0,105817,0,51353,554612,0,0,0,,,,,17762,0,0,0,0,0,0,17762,,,,,,,,,,,,,,
2005,3302858,RJ,44905,,182546,182546,44905,182546,,,,65,,1,,0,,8581,,9381,,14197,,6896,13485,,11629,11105,"7641,6","7641,6",1802,2218,2218,0,0,0,0,0,1684,378,0,0,,,,,,,,,"1,65","80,36","24,81",0,"69,46","12,9",,,13,"6,9",,"135,3","24,6",,"44,9","30,54","94,98","81,24",,,"69,46","212,67","1610,95","30,54",13,"24,6",,0,0,,"7892192,46","7892192,46",,"40767,78",0,"7932960,24",,1987326,"8177338,32",956917,12,167478,1069409,2553461,4777205,586908,9704459,3731257,0,29940,609089,0,0,183686,463350,123558,,,,,153873,,12564568,0,4041965,2969824,5552779,12718441,,,,,,,,,,,,,,
2003,3305406,RJ,12538,,12538,12538,12538,17689,,,,13,,1,,3,,3443,,3588,,4080,,3443,3913,,4080,3913,1150,1150,883,912,912,0,0,0,0,28,830,61,0,464,,,,,,,,,"1,19","96,44","83,22","-2,5","16,25","18,3",,,"18,3","3,8",,"198,5",100,,"23,3","83,75","93,01","99,89",,,"16,25","37,3","143,39","83,75","18,3","70,88",,0,"0,4",,1061558,1025057,,3,36501,1061561,,793374,1008681,893217,12,19553,112943,123992,1626751,0,2432950,479054,0,220333,0,256713,327145,0,0,0,,,,,15989,0,0,0,0,0,0,15989,,,,,,,,,,,,,,
2001,3306156,RJ,2484,,4177,4177,2484,7940,,,,7,,1,,0,,666,,715,,799,,530,746,,653,607,"173,6","173,6","153,89","190,1","190,1",,0,,0,,"131,1","8,69",,,,,,,,,,,"1,16","79,58",,,"-15,27","19,6",,,,"10,2",,,"59,5",,,"115,27","93,72",,,,"-15,27","-9,46","-102,85","115,27",,"31,28",,,,,"185962,45","185962,45",,"2388,82",,"188351,28",,"98485,6","134278,53","2010975,84",43,"3505,39","12517,85","25103,36","2093174,05",0,"2195399,84","76523,04",,"32302,13",0,,"20712,83",0,,,,,,,"4989,91",0,0,0,0,0,0,"4989,91",,,,,,,,,,,,,,
2017,3302270,RJ,75226,,101237,101237,75226,101237,,,,"160,67",,1,,0,,20269,,20682,,23880,,2342,22727,,3756,3603,11072,0,622,4394,1416,11072,11072,0,0,0,516,554,5432,1648,,,,,,,,,"1,17","11,54","5,91",100,"86,54","15,5",,,5,"7,6",,"161,5","74,3",,39,"13,46","95,14","14,16",,,"58,22","106,54","828,22","41,78","15,5","74,31",,"49,06","0,15",,"5557074,87","5557074,87",,"2216,1",0,"5559290,97",,"4390342,04","1466972,45","4835247,65",24,"459540,59","545718,19","3083952,36","12082829,57","371859,84","14618907,95","1299158,16",0,"2747793,61","865060,38","410577,17",0,"1001915,01","369603,72","2256,12","1373774,85",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3302502,RJ,109489,,232041,232041,109489,245071,,,,305,,1,,1,,22250,,22813,,27815,,1355,26784,,2658,2182,8468,0,512,"8135,21",1260,0,8468,0,2674,0,327,"2948,62",0,948,,,,,,,,,"1,54","4,96","6,25",0,"84,62","15,8",,,"2,4","10,3",,"155,3","47,2",,"21,5","15,38","95,24","6,29",,,"0,71","0,52","5,71","99,29","15,7","44,68",,0,"0,09",,"10985668,99","10985668,99",,0,0,"10985668,99",,4187870,"3114608,75","4442113,89",20,"48940,09","323896,89","245869,33","5269669,48","27008,32","6064421,91","710511,91",0,"138719,37","57232,2","70129,91",0,0,"25860,33","1147,99","27008,32",,,,0,"1559,5",0,0,"1559,5",0,0,"1559,5",,,,,,,,,,,,,,
2021,3302601,RJ,40477,,40477,40477,40477,45941,,,,"387,66",,1,,0,,11136,,11136,,15734,,5222,14836,,8562,7879,4683,0,"638,76","1895,73","2443,73",0,4683,0,0,170,"582,63","1245,11",1805,"152,89",,,,,,,,,"1,41","46,82","19,55",0,"28,92","6,2",,,"12,1","34,6",,"125,6",100,,24,"71,08","94,27","37,01",,,"44,86","10,9","380,71","55,14","9,2","88,11",,"38,54","0,03",,"13378959,53","13378959,53",,"36703,51",0,"13415663,04",,"13081973,92","2802437,22","1473465,83",13,0,"194932,17","1227258,7","4122162,77","106638,28","9054580,07","4825779,02",0,"692311,04",0,"534195,03",0,"174544,28","106638,28",0,"281182,56",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3305133,RJ,3172,,3172,3172,3172,7171,,,,15,,1,,0,,1321,,1410,,1508,,1319,1382,,1506,1381,355,355,255,"273,85",256,355,0,0,0,0,234,,0,193,,,,,,,,,"1,14","99,92","71,83",100,"27,89","14,4",,,"14,4","10,3",,"241,2",100,,20,"72,11","91,58","93,12",,,"22,86","14,82","171,95","77,14","15,4","44,23",,0,"0,54",,"1175213,83","1175213,83",,"16252,29",0,"1191466,12",,1026740,"337799,25","414113,98",2,"10370,64","68635,29","52100,88","588265,9","5723,19","756677,73","150560,86",0,"28184,25","12127,78","14860,86",0,0,"5479,93","243,26","5723,19",,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2018,3305133,RJ,3050,,3156,3156,3050,7134,,,,15,,1,,0,,1265,,1493,,1449,,1265,1326,,1449,1326,347,347,267,267,267,0,0,0,0,0,244,0,0,135,,,,,,,,,"1,16",100,"76,95",0,"23,05","15,3",,,"15,3","10,4",,"206,7","96,6",,"19,9","76,95","90,79",100,,,"23,05","14,61","174,5","76,95","15,3","42,75",,0,"0,39",,"1032007,09","1032007,09",,"16440,66",0,"1048447,75",,"918290,96","318653,23","368664,72",3,"9288,56","46148,23","50131,02","514214,29","6332,48","690480,79","108912,77",0,"24657,75","61021,25","15324,01",0,"18137,51","6272,51","59,97","24469,99",,0,0,0,1876,0,0,1876,0,0,1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,3303856,RJ,17968,,18737,18737,12669,26575,,,,91,,1,,1,,4828,,5477,,6059,,4730,5615,,5757,5511,2419,2419,1120,1138,1139,0,0,0,0,0,1030,69,0,723,,,,,,,,,"1,23","97,97","47,66",0,"51,53","16,2",,,"15,9","15,2",,"173,5","67,6",,"33,8","48,47","94,21","98,42",,,"51,57","40,49","687,77","48,43","15,9","67,61",,0,"0,3",,"4285786,9","4285786,9",,"2871,22",0,"4288658,12",,"3339093,97","1665573,48","2193566,66",20,"57311,49","140563,73","523292,4","3647183,01","379347,93","6480033,72","1987663,56","388,69","666375,24","425060,81","65684,8","40778,41","499630,76","377565,68","1782,25","878978,69",,,0,0,0,0,0,0,0,0,0,,,,,,,,153377,0,22169,22169,0,153377,175546
2015,3304409,RJ,12057,,14086,14086,9527,17826,,,,48,,1,,3,,3602,,4026,,4068,,3467,3839,,3932,3707,956,956,672,758,749,0,0,0,0,0,605,32,0,"4983,94",,,,,,,,,"1,12","95,89","72,73",0,"18,94","14,6",,,"15,6","12,1",,"174,7","67,6",,"19,9","81,06","94,73","88,65",,,"17,97","9,47",128,"82,03","15,8","67,64",,0,"5,21",,"2487649,09","2487649,09",,"1162,62",0,"2488811,71",,"1781615,65","569945,53","1137916,59",12,"35734,52","1625789,08","346085,4","3196562,39","212118,21","4261571,11","578421,88",0,"6309,66","232359,4","44727,14","42109,23","604501,44","209935,45","2182,76","816619,65",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1055546,71",0,"42994,57","42994,57",0,"1055546,71","1098541,28"
2009,3300456,RJ,319166,,501544,501544,319166,501544,,,,502,,1,,0,,49489,,54690,,71960,,29014,68908,,46150,44328,52832,45223,11369,22795,17378,52832,7609,0,0,0,10488,2642,45223,21803,,,,,,,,,"1,46","57,61","22,65",100,"65,38","20,4",,,"19,7","8,9",,"193,6","63,6",,"59,9","34,62","95,78","49,87",,,"54,58","149,51","1487,99","45,42","25,9","63,64",,"85,6","0,41",,48422315,48422315,,"30783,47",0,"48453098,47",,54851412,31821379,"16416865,45",286,"860964,86","4086924,85","6115000,99",34320380,"7303960,37","73682091,13","18918642,54","5169,63","6835454,22","5292082,59",0,"7847025,63","2174408,91","6976501,84","327458,53","9478369,28",,,0,0,0,"76401,47",0,0,0,"76401,47","76401,47",,,,,,,,0,0,"86991,87","86991,87",0,0,"86991,87"
2007,3301157,RJ,7619,,8594,8594,7619,12206,,,,"10,8",,1,,0,,2383,,2548,,2487,,1566,2396,,1647,1581,"1040,69","1009,15","374,43","568,77","568,77",0,"31,54",0,0,0,"356,04",0,0,"207,5",,,,,,,,,"1,04","64,36","35,98",0,"45,35","19,6",,,"19,3","4,3",,207,"88,7",,"35,3","54,65","96,32","65,83",,,"45,35","119,72","547,85","54,65","19,3","62,42",,0,"0,2",,"678294,73","678294,73",,"3720,3",0,"682015,03",,573836,"1056140,27","1199367,89",13,"27792,37","158884,33","185707,66","2127136,68","193066,63","2884321,43","548213,81",0,"191504,19","15904,31","363880,24",0,"13527,91","131365,67","61700,96",,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2009,3303104,RJ,12025,,12264,12264,12025,15406,,,,34,,1,,0,,3589,,3914,,4013,,3017,3879,,3409,3297,1831,1774,695,848,848,0,57,0,0,0,662,0,0,811,,,,,,,,,"1,12","84,16","37,96",0,"53,69","17,2",,,"17,9","8,7",,"187,9","98,1",,"38,5","46,31","96,19","81,96",,,"53,69","80,39","763,36","46,31","17,9","78,05",,0,"0,44",,2160980,2160980,,"1598,57",0,"2162578,57",,3058904,1774586,"915520,86",21,"48013,51","227915,92","341015,83",1913948,"407320,64","4109036,02","1055037,69","288,47","381193,41","295124,06",0,"437605,63","121260,46","389059,23","18261,41","528581,1",,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,"39722,31","39722,31",0,0,"39722,31"
2009,3303203,RJ,159160,,159408,159408,159160,159408,,,,223,,1,,0,,32594,,35417,,46101,,27906,43073,,40353,37561,13582,13582,7679,10937,9215,13582,0,0,0,0,7019,679,13582,1110,,,,,,,,,"1,41","85,59","59,51",100,"28,58",16,,,"16,8","6,3",,"190,9","99,8",,"24,8","71,42","93,32","70,21",,,"15,24","24,15","165,99","84,76","19,9","99,84",,100,"0,08",,20936458,20936458,,"18566,25",0,"20955024,25",,35140425,20386289,"10517425,16",47,"551575,06","2618278,52","3917560,6",21987269,"4679264,54","47204253,52","12120182,6","3312,44","4379117,22","3390359,91",0,"5027177,47","1393029,81","4469479,03","209785,51","6072294,35",,,0,0,0,0,0,0,0,0,0,,,,,,,,2306029,0,"79841,85","79841,85",0,2306029,"2385870,85"
2011,3304102,RJ,17002,,13999,13999,13298,17899,,,,38,,1,,0,,5157,,5711,,6036,,3402,5629,,3648,3543,1877,1806,748,1224,911,0,57,0,0,0,706,0,0,767,,,,,,,,,"1,17","65,31","39,85",0,"51,47","17,3",,,"12,6","6,6",,"197,6",95,,26,"48,53","93,26","61,11",,,"34,79","47,71","347,62","65,21","16,9","94,99",,0,"0,41",,"2874491,53","2874491,53",,"1466,4",0,"2875957,93",,"2327981,9","2151863,86","1129717,81",16,"47152,47","254124,31","439999,05","2068822,02","679199,6","4888973,26","404435,22","335,07","197493,31","3271,53",0,"1733244,89","2995560,84","366005,89","313193,71","3674760,44",,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,"16266,76","16266,76",0,0,"16266,76"
2008,3305307,RJ,4485,,4359,4359,4485,8998,,,,24,,1,,2,,1273,,1405,,1391,,1273,1319,,1391,1313,653,515,286,286,286,0,138,0,0,0,276,0,0,979,,,,,,,,,"1,1",100,"43,8",0,"56,2","17,3",,,"17,3","17,4",,"173,8",100,,"39,5","43,8","95,79",100,,,"56,2","41,89","800,86","43,8","17,3","49,84",,0,"1,5",,544250,544250,,0,0,544250,,429767,114483,751326,8,17828,84820,124208,1115281,131619,1847073,434388,0,137099,57570,,108215,8252,51104,80515,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2002,3300902,RJ,9894,,9894,9894,9894,14593,,,,40,,1,,0,,3044,,3044,,3394,,2762,3190,,3273,3074,943,722,757,844,844,0,220,0,0,0,670,38,,,,,,,,,,,"1,15","93,32","83,65",0,"6,74","19,4",,,"20,9","13,3",,"233,9",100,,"23,3","93,26","93,72","89,69",,,"6,74","4,18","57,15","93,26","20,9","67,8",,,,,1296847,1296847,,6249,0,1303096,,398647,654525,279342,13,15556,72364,78304,606524,0,1591299,398607,0,108368,0,52590,567978,0,0,0,,,,,18190,0,0,0,0,0,0,18190,,,,,,,,,,,,,,
2006,3301603,RJ,3923,,6221,6221,3923,10673,,,,12,,1,,0,,946,,991,,1228,,941,1147,,1223,1142,"317,1","317,1","272,28","272,61","272,61",,0,0,0,0,"252,47",0,"805,1","37,24",,,,,,,,,"1,29","99,73","85,87",,"14,03","19,2",,,"19,2","8,4",,"199,9","63,1",,"22,3","85,97","93,53","99,88",,,"14,03","15,24","133,29","85,97","19,2","36,76",,"253,89","0,12",,"463836,1","463836,1",,"2539,6",0,"466375,71",,"295869,44","805453,17","784466,53",10,"16781,03","96483,32","149467,1","1227527,13","77991,8","1676035,42","267512,34",0,"80250,71",0,"100078,41","103004,14","17511,31","69889,37","8102,43",,,,,"9416,62",0,0,0,0,0,0,"9416,62",,,,,,,,,,,,,,
